,t,Q,TG,DG,MG,G,ME
698,349.0,5.0,0.032980084,0.04087833,0.037711993,0.5401795,1.7035513
699,349.5,5.0,0.032950737,0.04084437,0.03768249,0.5402417,1.7036767
700,350.0,5.0,0.03292136,0.04081026,0.037653,0.5403036,1.703801
701,350.5,5.0,0.03289172,0.0407759,0.037623286,0.54036486,1.7039248
702,351.0,5.0,0.032862037,0.040741485,0.03759353,0.54042566,1.7040477
703,351.5,5.0,0.032832205,0.040706817,0.03756365,0.54048574,1.70417
704,352.0,5.0,0.032801986,0.04067188,0.037533686,0.5405454,1.7042911
705,352.5,5.0,0.03277175,0.04063684,0.037503526,0.5406046,1.7044117
706,353.0,5.0,0.032741293,0.040601525,0.0374732,0.5406631,1.7045316
707,353.5,5.0,0.032710686,0.040565882,0.037442878,0.54072106,1.7046506
708,354.0,5.0,0.03267975,0.04053015,0.03741221,0.5407783,1.7047689
709,354.5,5.0,0.032648668,0.040494177,0.037381455,0.54083514,1.7048864
710,355.0,5.0,0.032617524,0.04045785,0.03735049,0.5408913,1.705003
711,355.5,5.0,0.032586142,0.04042143,0.037319392,0.5409468,1.7051187
712,356.0,5.0,0.032554626,0.040384565,0.03728813,0.5410018,1.7052336
713,356.5,5.0,0.032522872,0.040347595,0.03725654,0.54105604,1.7053478
714,357.0,5.0,0.032490894,0.040310238,0.03722486,0.5411097,1.7054605
715,357.5,5.0,0.032458633,0.0402727,0.037192956,0.5411626,1.7055731
716,358.0,5.0,0.032426193,0.040234853,0.03716074,0.5412149,1.7056844
717,358.5,5.0,0.03239362,0.04019675,0.037128374,0.5412666,1.7057949
718,359.0,5.0,0.0323606,0.040158305,0.03709571,0.5413176,1.7059045
719,359.5,5.0,0.032327548,0.040119532,0.037062943,0.5413679,1.7060132
720,360.0,5.0,0.03229414,0.04008055,0.037029788,0.54141736,1.706121
