,t,Q,T
2047,302.0,5.0,58.350388
2048,302.5,5.0,58.380352
2049,303.0,5.0,58.410282
2050,303.5,5.0,58.440174
2051,304.0,5.0,58.470036
2052,304.5,5.0,58.49986
2053,305.0,5.0,58.52965
2054,305.5,5.0,58.55941
2055,306.0,5.0,58.58914
2056,306.5,5.0,58.618835
2057,307.0,5.0,58.648502
2058,307.5,5.0,58.678143
2059,308.0,5.0,58.707752
2060,308.5,5.0,58.73734
2061,309.0,5.0,58.766895
2062,309.5,5.0,58.79642
2063,310.0,5.0,58.825924
2064,310.5,5.0,58.8554
2065,311.0,5.0,58.884853
2066,311.5,5.0,58.91428
2067,312.0,5.0,58.94369
2068,312.5,5.0,58.973072
2069,313.0,5.0,59.00243
2070,313.5,5.0,59.03177
2071,314.0,5.0,59.06109
2072,314.5,5.0,59.09038
2073,315.0,5.0,59.119663
2074,315.5,5.0,59.148922
2075,316.0,5.0,59.178158
2076,316.5,5.0,59.20738
2077,317.0,5.0,59.236576
2078,317.5,5.0,59.265766
2079,318.0,5.0,59.294933
2080,318.5,5.0,59.32408
2081,319.0,5.0,59.353218
2082,319.5,5.0,59.38234
2083,320.0,5.0,59.41144
2084,320.5,5.0,59.440533
2085,321.0,5.0,59.4696
2086,321.5,5.0,59.498665
2087,322.0,5.0,59.527718
2088,322.5,5.0,59.556744
2089,323.0,5.0,59.585766
2090,323.5,5.0,59.614773
2091,324.0,5.0,59.643764
2092,324.5,5.0,59.67275
2093,325.0,5.0,59.701714
2094,325.5,5.0,59.73067
2095,326.0,5.0,59.759617
2096,326.5,5.0,59.788548
2097,327.0,5.0,59.81747
2098,327.5,5.0,59.84638
2099,328.0,5.0,59.87528
2100,328.5,5.0,59.904156
2101,329.0,5.0,59.933037
2102,329.5,5.0,59.961895
2103,330.0,5.0,59.99074
2104,330.5,5.0,60.01958
2105,331.0,5.0,60.048405
2106,331.5,5.0,60.077213
2107,332.0,5.0,60.106014
2108,332.5,5.0,60.134796
2109,333.0,5.0,60.163567
2110,333.5,5.0,60.192326
2111,334.0,5.0,60.22106
2112,334.5,5.0,60.249783
2113,335.0,5.0,60.278496
2114,335.5,5.0,60.30718
2115,336.0,5.0,60.335854
2116,336.5,5.0,60.36451
2117,337.0,5.0,60.393147
2118,337.5,5.0,60.421757
2119,338.0,5.0,60.45035
2120,338.5,5.0,60.478916
2121,339.0,5.0,60.507465
2122,339.5,5.0,60.535988
2123,340.0,5.0,60.564484
2124,340.5,5.0,60.59295
2125,341.0,5.0,60.62139
2126,341.5,5.0,60.6498
2127,342.0,5.0,60.67818
2128,342.5,5.0,60.706528
2129,343.0,5.0,60.734837
2130,343.5,5.0,60.76311
2131,344.0,5.0,60.791348
2132,344.5,5.0,60.819546
2133,345.0,5.0,60.847706
2134,345.5,5.0,60.87582
2135,346.0,5.0,60.903885
2136,346.5,5.0,60.931908
2137,347.0,5.0,60.95988
2138,347.5,5.0,60.987804
2139,348.0,5.0,61.015675
2140,348.5,5.0,61.043488
2141,349.0,5.0,61.071247
2142,349.5,5.0,61.09894
2143,350.0,5.0,61.126583
2144,350.5,5.0,61.154152
2145,351.0,5.0,61.18166
2146,351.5,5.0,61.209103
2147,352.0,5.0,61.23647
2148,352.5,5.0,61.26377
2149,353.0,5.0,61.29099
2150,353.5,5.0,61.318134
2151,354.0,5.0,61.345196
2152,354.5,5.0,61.37218
2153,355.0,5.0,61.399082
2154,355.5,5.0,61.42589
2155,356.0,5.0,61.452614
2156,356.5,5.0,61.47924
2157,357.0,5.0,61.505775
2158,357.5,5.0,61.532215
2159,358.0,5.0,61.558556
2160,358.5,5.0,61.5848
2161,359.0,5.0,61.610935
2162,359.5,5.0,61.636967
2163,360.0,5.0,61.662888
