,t,TG,DG,MG,G,ME,T
340,170.0,0.04392736010773461,0.052848746955825525,0.050586749118338326,0.5121509688181013,1.6496808586468081,54.250699674783064
341,170.5,0.043801214619282366,0.05269861178352238,0.05047359794635096,0.512540400650844,1.6504727166287585,54.30469066647963
342,171.0,0.04367621509878589,0.05254982336298914,0.05036134574210846,0.5129264407961163,1.6512575442355568,54.35864738141181
343,171.5,0.043552348666649705,0.05240236487881639,0.05024998066919641,0.5133091307853372,1.652035425573223,54.41256986485618
344,172.0,0.04342960257538207,0.05225621984871699,0.050139491440974675,0.513688511134926,1.6528064431354466,54.466458164472336
345,172.5,0.04330796414764497,0.0521113718659646,0.05002986674411576,0.5140646222422743,1.6535706790810216,54.52031232553686
346,173.0,0.04318742083962444,0.05196780486367639,0.04992109578209357,0.5144375035146053,1.654328213971682,54.57413239570932
347,173.5,0.04306796014852764,0.05182550272561428,0.04981316743756257,0.5148071946882952,1.6550791286656275,54.62791841788334
348,174.0,0.04294956957751563,0.05168444915216877,0.04970607004851591,0.5151737362217993,1.655823504914601,54.6816704278036
349,174.5,0.04283223675587816,0.05154462817794303,0.049599792532250275,0.5155371675339282,1.6565614228442307,54.73538846359776
350,175.0,0.04271594938033697,0.051406023921306596,0.04949432380566161,0.5158975278926945,1.6572929622107158,54.789072561010485
351,175.5,0.04260069533815809,0.051268621100577935,0.049389653855274336,0.5162548547059893,1.658018199929097,54.842722762935395
352,176.0,0.04248646243964221,0.051132403888260555,0.04928577125521183,0.5166091874168851,1.658737215649342,54.89633909796824
353,176.5,0.042373238557800945,0.050997356533941635,0.049182664643594706,0.5169605652646624,1.6594500886151209,54.94992159232178
354,177.0,0.04226101180882611,0.05086346413240152,0.04908032431257366,0.5173090247461983,1.6601568939961466,55.00347028412367
355,177.5,0.042149770146495916,0.05073071086817456,0.04897873834494597,0.5176546056403832,1.660857711479219,55.056985190054775
356,178.0,0.04203950178820879,0.05059908188186252,0.04887789681646847,0.5179973445134599,1.661552616055182,55.110466341093804
357,178.5,0.041930194966108336,0.05046856216596635,0.04877778922090072,0.5183372786470243,1.6622416835488434,55.163913761070546
358,179.0,0.04182183795116797,0.05033913668001399,0.048678404804359754,0.518674445564458,1.6629249899821101,55.217327469048826
359,179.5,0.041714419166410374,0.050210790846193426,0.04857973365648407,0.5190088813309118,1.6636026091518998,55.270707488858434
360,180.0,0.04160792696355698,0.05008350956759717,0.04848176452024477,0.5193406239486008,1.6642746174538918,55.32405383003128
361,180.5,0.04150234989595873,0.04995727844627153,0.04838448757933315,0.5196697090784363,1.6649410878402495,55.3773665116312
362,181.0,0.041397676589063126,0.04983208318895202,0.048287892998169456,0.5199961722238151,1.665602092856739,55.430645550339044
