,t,Q,TG,DG,MG,G,ME
349,174.5,6.0,0.042484198,0.051405966,0.049445253,0.5174123,1.6612353
350,175.0,6.0,0.042361025,0.051259577,0.04933582,0.5177691,1.6619506
351,175.5,6.0,0.04223836,0.05111286,0.049226206,0.518123,1.6626594
352,176.0,6.0,0.042116348,0.050965816,0.049116712,0.51847404,1.6633614
353,176.5,6.0,0.041995022,0.050818503,0.0490071,0.5188223,1.6640568
354,177.0,6.0,0.041873995,0.050670892,0.048897367,0.51916754,1.6647451
355,177.5,6.0,0.041753355,0.050522745,0.048787396,0.51951,1.6654271
356,178.0,6.0,0.041633014,0.05037418,0.048677426,0.5198493,1.6661018
357,178.5,6.0,0.041513268,0.050225317,0.048567396,0.52018553,1.6667699
358,179.0,6.0,0.04139391,0.05007586,0.04845683,0.52051854,1.6674308
359,179.5,6.0,0.04127482,0.049926013,0.0483465,0.5208484,1.668084
360,180.0,6.0,0.041156057,0.049776018,0.048235815,0.521175,1.6687306
361,180.5,6.0,0.041037504,0.049625397,0.04812489,0.5214981,1.6693695
362,181.0,6.0,0.04091916,0.04947436,0.04801367,0.52181786,1.6700013
363,181.5,6.0,0.040801022,0.049323022,0.047902506,0.52213395,1.6706258
364,182.0,6.0,0.040683094,0.04917121,0.047791045,0.5224465,1.6712426
365,182.5,6.0,0.040565286,0.04901901,0.047679465,0.5227555,1.6718514
366,183.0,6.0,0.040447567,0.04886654,0.047567647,0.5230606,1.6724529
367,183.5,6.0,0.040330086,0.048713803,0.04745565,0.5233619,1.6730462
368,184.0,6.0,0.040212635,0.048560888,0.047343355,0.5236591,1.6736325
369,184.5,6.0,0.040095214,0.048407555,0.04723088,0.5239524,1.67421
370,185.0,6.0,0.039977793,0.048254073,0.047118228,0.5242418,1.6747798
371,185.5,6.0,0.0398607,0.04810077,0.047005754,0.5245268,1.6753412
372,186.0,6.0,0.039743397,0.04794684,0.046892863,0.5248077,1.6758952
373,186.5,6.0,0.039626155,0.04779318,0.046779912,0.5250842,1.6764404
374,187.0,6.0,0.039508913,0.04763946,0.0466672,0.5253564,1.6769773
375,187.5,6.0,0.03939188,0.047485888,0.04655413,0.5256243,1.6775057
376,188.0,6.0,0.039274607,0.047332525,0.04644118,0.5258875,1.6780262
377,188.5,6.0,0.03915784,0.047179222,0.046328228,0.5261464,1.6785383
378,189.0,6.0,0.0390406,0.047026247,0.046215396,0.5264007,1.679042
379,189.5,6.0,0.038923714,0.04687363,0.046102744,0.52665037,1.6795372
380,190.0,6.0,0.03880671,0.04672146,0.04599009,0.5268955,1.6800236
381,190.5,6.0,0.038690154,0.046569735,0.045877617,0.52713597,1.680502
382,191.0,6.0,0.038573507,0.046418577,0.04576556,0.5273719,1.6809725
383,191.5,6.0,0.03845701,0.046268165,0.045653503,0.52760327,1.6814343
384,192.0,6.0,0.03834087,0.046118647,0.045541983,0.5278298,1.6818877
385,192.5,6.0,0.03822491,0.045969725,0.04543082,0.528052,1.682333
386,193.0,6.0,0.038109425,0.045821846,0.045320075,0.5282695,1.6827708
387,193.5,6.0,0.03799415,0.04567513,0.045209985,0.52848244,1.6832
388,194.0,6.0,0.03787935,0.045529425,0.045100223,0.5286912,1.6836215
389,194.5,6.0,0.03776509,0.045385003,0.044991296,0.5288955,1.6840355
390,195.0,6.0,0.037651304,0.045241922,0.044882875,0.5290953,1.6844412
391,195.5,6.0,0.037538026,0.04510039,0.044775378,0.5292911,1.6848404
392,196.0,6.0,0.03742552,0.04496041,0.044668596,0.52948266,1.6852323
393,196.5,6.0,0.037314,0.044821978,0.044562798,0.52967024,1.6856167
394,197.0,6.0,0.037203107,0.044685394,0.044458013,0.5298541,1.6859945
395,197.5,6.0,0.037093315,0.044550776,0.04435424,0.5300342,1.6863658
396,198.0,6.0,0.036984477,0.044418097,0.04425178,0.53021073,1.6867313
397,198.5,6.0,0.03687683,0.044287562,0.044150304,0.53038365,1.6870896
398,199.0,6.0,0.036770407,0.044159174,0.044050258,0.53055346,1.6874429
399,199.5,6.0,0.036665324,0.0440332,0.043951612,0.5307203,1.6877905
400,200.0,6.0,0.03656185,0.04390958,0.043854307,0.53088427,1.6881331
401,200.5,6.0,0.036459748,0.04378873,0.04375873,0.53104556,1.6884705
402,201.0,6.0,0.036359403,0.043670356,0.043664616,0.5312043,1.688804
403,201.5,6.0,0.03626064,0.043554872,0.04357226,0.5313608,1.6891328
404,202.0,6.0,0.03616402,0.04344228,0.04348163,0.5315155,1.6894575
405,202.5,6.0,0.036069337,0.043332607,0.043393236,0.5316683,1.6897793
406,203.0,6.0,0.03597689,0.043226063,0.04330648,0.5318195,1.6900977
407,203.5,6.0,0.03588662,0.04312262,0.043221842,0.5319697,1.6904142
408,204.0,6.0,0.035798732,0.043022543,0.04313944,0.5321186,1.690728
409,204.5,6.0,0.035713438,0.042925864,0.043059062,0.532267,1.6910398
410,205.0,6.0,0.035630587,0.042832732,0.04298101,0.5324148,1.69135
411,205.5,6.0,0.03555042,0.042743176,0.04290534,0.53256226,1.6916592
412,206.0,6.0,0.03547317,0.04265693,0.04283197,0.53270996,1.6919677
413,206.5,6.0,0.035398696,0.042574555,0.0427611,0.5328579,1.692276
414,207.0,6.0,0.03532738,0.042495966,0.04269291,0.53300637,1.6925848
415,207.5,6.0,0.03525925,0.04242131,0.042627167,0.5331557,1.6928937
416,208.0,6.0,0.035194132,0.04235038,0.042564075,0.5333062,1.6932036
417,208.5,6.0,0.035132352,0.042283356,0.042503756,0.5334577,1.6935151
418,209.0,6.0,0.03507397,0.042220414,0.042446207,0.53361106,1.693828
419,209.5,6.0,0.035019193,0.042161375,0.042391162,0.5337662,1.6941432
420,210.0,6.0,0.034967992,0.04210621,0.04233901,0.53392345,1.6944605
421,210.5,6.0,0.0349201,0.04205522,0.042289805,0.534083,1.694781
422,211.0,6.0,0.034875754,0.04200822,0.042243283,0.5342449,1.695104
423,211.5,6.0,0.034835193,0.041965127,0.042199623,0.5344096,1.6954314
424,212.0,6.0,0.034798298,0.041926056,0.042158794,0.5345771,1.6957619
425,212.5,6.0,0.03476501,0.04189107,0.042120885,0.5347478,1.6960965
426,213.0,6.0,0.034735594,0.041859716,0.04208563,0.53492165,1.6964357
427,213.5,6.0,0.034709755,0.041832447,0.042052995,0.53509885,1.6967791
428,214.0,6.0,0.034687493,0.041808724,0.042023342,0.5352795,1.6971272
429,214.5,6.0,0.034668896,0.041788638,0.04199655,0.535464,1.6974802
430,215.0,6.0,0.034654085,0.041772574,0.04197232,0.53565204,1.6978381
431,215.5,6.0,0.03464255,0.04175967,0.041950356,0.5358438,1.6982015
432,216.0,6.0,0.034634564,0.041750073,0.041931193,0.5360395,1.6985704
433,216.5,6.0,0.034629915,0.041743785,0.041914295,0.536239,1.6989448
434,217.0,6.0,0.034628455,0.041740596,0.04189981,0.5364427,1.6993247
435,217.5,6.0,0.03463042,0.041740358,0.041887652,0.53665006,1.6997104
436,218.0,6.0,0.03463528,0.04174298,0.04187743,0.53686154,1.700101
437,218.5,6.0,0.034643088,0.041748047,0.041869562,0.5370767,1.7004977
438,219.0,6.0,0.03465346,0.041755766,0.041863214,0.5372958,1.7008998
439,219.5,6.0,0.03466666,0.0417656,0.041858714,0.5375186,1.7013077
440,220.0,6.0,0.03468216,0.041777283,0.041855793,0.537745,1.7017206
441,220.5,6.0,0.03469995,0.041790843,0.041854184,0.5379752,1.702139
442,221.0,6.0,0.03471953,0.041805804,0.041854303,0.5382086,1.7025621
443,221.5,6.0,0.034741018,0.041821957,0.04185502,0.53844523,1.7029902
444,222.0,6.0,0.034764145,0.04183927,0.041856926,0.53868496,1.7034233
445,222.5,6.0,0.034788523,0.041857183,0.04185919,0.53892756,1.7038608
446,223.0,6.0,0.034813914,0.04187548,0.04186223,0.539173,1.7043028
447,223.5,6.0,0.03484017,0.041894108,0.04186557,0.53942084,1.7047483
448,224.0,6.0,0.034866963,0.041912287,0.041869145,0.539671,1.7051979
449,224.5,6.0,0.034894202,0.04193023,0.041872513,0.53992283,1.7056506
450,225.0,6.0,0.034921084,0.041947454,0.041875493,0.5401765,1.7061061
451,225.5,6.0,0.034947935,0.041963726,0.041877847,0.5404319,1.7065651
452,226.0,6.0,0.034974102,0.041978657,0.041879516,0.5406882,1.7070258
453,226.5,6.0,0.034999523,0.04199156,0.04188023,0.54094553,1.7074885
454,227.0,6.0,0.035023574,0.042002678,0.041879784,0.5412032,1.7079532
455,227.5,6.0,0.035046283,0.0420115,0.04187767,0.5414616,1.7084185
456,228.0,6.0,0.035067353,0.042017758,0.041874122,0.5417196,1.7088852
457,228.5,6.0,0.0350861,0.042021066,0.041868668,0.5419774,1.7093517
458,229.0,6.0,0.03510273,0.042021126,0.04186092,0.5422345,1.7098185
459,229.5,6.0,0.035116617,0.042017788,0.041851055,0.5424907,1.7102848
460,230.0,6.0,0.035127673,0.042010486,0.041838627,0.5427456,1.7107497
461,230.5,6.0,0.03513572,0.04199928,0.041823518,0.54299897,1.7112135
462,231.0,6.0,0.0351401,0.041983932,0.041805517,0.5432502,1.7116764
463,231.5,6.0,0.035141055,0.041963756,0.041784506,0.5434993,1.7121367
464,232.0,6.0,0.035138015,0.04193911,0.04175992,0.5437461,1.712594
465,232.5,6.0,0.03513095,0.041909367,0.041732322,0.54399,1.7130486
466,233.0,6.0,0.035119567,0.04187438,0.04170112,0.54423106,1.7134999
467,233.5,6.0,0.03510383,0.041834027,0.041666042,0.5444687,1.7139474
468,234.0,6.0,0.035083506,0.04178834,0.041627537,0.54470265,1.7143912
469,234.5,6.0,0.035058264,0.04173711,0.04158498,0.5449331,1.71483
470,235.0,6.0,0.035028223,0.041680187,0.041538607,0.54515934,1.715265
471,235.5,6.0,0.034993295,0.041617215,0.04148824,0.54538167,1.7156945
472,236.0,6.0,0.03495348,0.041548997,0.041433614,0.5455994,1.7161188
473,236.5,6.0,0.034908567,0.04147458,0.04137541,0.54581296,1.7165382
474,237.0,6.0,0.034858737,0.04139459,0.041312885,0.5460217,1.7169509
475,237.5,6.0,0.03480381,0.04130864,0.041246336,0.54622585,1.7173581
476,238.0,6.0,0.03474394,0.041217178,0.041176032,0.54642504,1.717759
477,238.5,6.0,0.03467903,0.04112014,0.041101795,0.54661953,1.7181537
478,239.0,6.0,0.03460953,0.041017592,0.041023772,0.54680896,1.718542
479,239.5,6.0,0.034535144,0.040909648,0.040941875,0.54699355,1.7189239
480,240.0,6.0,0.034456287,0.040796816,0.04085673,0.5471733,1.7192997
