,t,Q,TG,DG,MG,G,ME
700,350.0,4.0,0.04117239,0.050814956,0.050197583,0.51479465,1.6535643
701,350.5,4.0,0.041150395,0.05078143,0.05016951,0.5148856,1.6537476
702,351.0,4.0,0.0411284,0.0507482,0.050141554,0.5149765,1.6539302
703,351.5,4.0,0.041106287,0.05071518,0.0501136,0.515067,1.6541125
704,352.0,4.0,0.041084293,0.050682306,0.050085943,0.51515746,1.6542946
705,352.5,4.0,0.04106236,0.050649703,0.050058406,0.51524764,1.6544763
706,353.0,4.0,0.041040543,0.05061713,0.05003087,0.5153376,1.6546576
707,353.5,4.0,0.04101867,0.050584882,0.05000345,0.51542735,1.6548388
708,354.0,4.0,0.040996913,0.050552845,0.04997633,0.51551694,1.6550194
709,354.5,4.0,0.040975157,0.050521016,0.04994933,0.5156064,1.6551998
710,355.0,4.0,0.04095352,0.050489455,0.04992227,0.51569545,1.6553797
711,355.5,4.0,0.040932063,0.050457805,0.049895447,0.5157845,1.6555594
712,356.0,4.0,0.040910605,0.05042672,0.049868565,0.5158731,1.655739
713,356.5,4.0,0.04088897,0.05039546,0.04984222,0.51596177,1.6559181
714,357.0,4.0,0.04086745,0.050364435,0.049815696,0.5160501,1.6560969
715,357.5,4.0,0.040846173,0.05033362,0.04978947,0.5161383,1.6562756
716,358.0,4.0,0.040824834,0.05030322,0.049763124,0.51622623,1.656454
717,358.5,4.0,0.040803555,0.050272703,0.049737018,0.516314,1.6566316
718,359.0,4.0,0.040782277,0.050242275,0.04971097,0.5164017,1.6568099
719,359.5,4.0,0.040761117,0.050212592,0.049685102,0.516489,1.6569871
720,360.0,4.0,0.040739898,0.05018252,0.049659234,0.5165764,1.6571641
721,360.5,4.0,0.040718917,0.050152898,0.049633663,0.5166633,1.657341
722,361.0,4.0,0.040698055,0.050123215,0.049607974,0.5167503,1.6575177
723,361.5,4.0,0.040676896,0.05009395,0.04958282,0.5168369,1.6576945
724,362.0,4.0,0.040655855,0.050064772,0.04955707,0.5169234,1.65787
725,362.5,4.0,0.040634755,0.050035715,0.049532156,0.51700974,1.6580459
726,363.0,4.0,0.040613893,0.050006896,0.049506884,0.51709604,1.6582216
727,363.5,4.0,0.04059309,0.049978077,0.04948185,0.517182,1.6583968
728,364.0,4.0,0.04057223,0.049949467,0.049456935,0.5172678,1.6585716
729,364.5,4.0,0.04055125,0.049921036,0.0494322,0.51735353,1.6587467
730,365.0,4.0,0.040530566,0.049892724,0.049407344,0.51743907,1.658921
731,365.5,4.0,0.040509764,0.04986468,0.049382906,0.51752436,1.6590954
732,366.0,4.0,0.040488962,0.049836636,0.04935841,0.5176095,1.6592696
733,366.5,4.0,0.0404684,0.04980883,0.04933391,0.5176946,1.6594436
734,367.0,4.0,0.040447656,0.049781233,0.049309593,0.5177794,1.6596168
735,367.5,4.0,0.040427092,0.049753636,0.049285453,0.5178643,1.6597904
736,368.0,4.0,0.04040641,0.049726307,0.049261253,0.5179486,1.6599636
737,368.5,4.0,0.040385786,0.04969898,0.049237233,0.51803315,1.6601366
738,369.0,4.0,0.040365342,0.04967192,0.04921333,0.5181174,1.6603091
739,369.5,4.0,0.0403446,0.049644828,0.04918943,0.5182016,1.6604812
740,370.0,4.0,0.040324096,0.049617887,0.049165767,0.5182854,1.6606537
741,370.5,4.0,0.04030371,0.049591154,0.049141925,0.51836944,1.6608257
742,371.0,4.0,0.040283088,0.0495646,0.04911838,0.518453,1.6609973
743,371.5,4.0,0.040262762,0.049538255,0.049095016,0.5185366,1.661169
744,372.0,4.0,0.04024226,0.04951206,0.04907165,0.5186199,1.6613402
745,372.5,4.0,0.040221933,0.049485803,0.049048286,0.51870316,1.6615115
746,373.0,4.0,0.040201668,0.049459636,0.04902516,0.5187862,1.6616822
747,373.5,4.0,0.040180985,0.04943362,0.049002092,0.5188693,1.6618532
748,374.0,4.0,0.04016066,0.04940778,0.048978906,0.51895213,1.6620233
749,374.5,4.0,0.040140394,0.04938215,0.0489559,0.51903474,1.6621935
750,375.0,4.0,0.04012007,0.04935661,0.04893301,0.5191173,1.6623635
751,375.5,4.0,0.040099803,0.04933101,0.048910182,0.5191997,1.6625335
752,376.0,4.0,0.04007942,0.049305707,0.048887532,0.5192821,1.6627028
753,376.5,4.0,0.040059272,0.049280345,0.048864763,0.51936424,1.6628724
754,377.0,4.0,0.040038947,0.04925531,0.048842233,0.51944625,1.6630417
755,377.5,4.0,0.04001874,0.049230188,0.048819583,0.51952815,1.6632105
756,378.0,4.0,0.039998535,0.049205244,0.04879735,0.5196099,1.6633794
757,378.5,4.0,0.03997827,0.04918042,0.048775,0.5196917,1.6635484
758,379.0,4.0,0.039958064,0.049155533,0.048752587,0.5197733,1.6637164
759,379.5,4.0,0.039937858,0.049130887,0.048730474,0.5198546,1.6638852
760,380.0,4.0,0.03991771,0.04910645,0.0487083,0.51993597,1.6640528
761,380.5,4.0,0.039897624,0.04908201,0.048686188,0.52001715,1.6642205
762,381.0,4.0,0.039877478,0.049057662,0.048664194,0.52009803,1.6643884
763,381.5,4.0,0.03985733,0.049033344,0.0486422,0.5201793,1.6645557
764,382.0,4.0,0.039837245,0.049009234,0.048620444,0.5202599,1.6647229
765,382.5,4.0,0.039817158,0.048985124,0.04859863,0.52034074,1.66489
766,383.0,4.0,0.03979707,0.048961192,0.048576754,0.5204214,1.6650567
767,383.5,4.0,0.039776925,0.04893717,0.048555177,0.52050173,1.6652234
768,384.0,4.0,0.039756957,0.04891333,0.04853372,0.5205823,1.6653898
769,384.5,4.0,0.03973693,0.048889577,0.048511963,0.5206624,1.6655562
770,385.0,4.0,0.039716784,0.048865885,0.048490565,0.5207426,1.6657223
771,385.5,4.0,0.039696757,0.04884234,0.048469286,0.52082264,1.6658881
772,386.0,4.0,0.03967685,0.048818797,0.04844783,0.52090263,1.6660535
773,386.5,4.0,0.03965682,0.048795402,0.04842637,0.52098244,1.6662191
774,387.0,4.0,0.039636645,0.048772097,0.04840539,0.5210621,1.6663845
775,387.5,4.0,0.039616738,0.04874873,0.048383992,0.52114177,1.6665498
776,388.0,4.0,0.03959677,0.048725545,0.048362833,0.52122134,1.6667148
777,388.5,4.0,0.039576802,0.0487023,0.04834185,0.5213006,1.6668795
778,389.0,4.0,0.039556805,0.048679322,0.04832087,0.52137995,1.6670442
779,389.5,4.0,0.039537016,0.048656166,0.04829971,0.5214591,1.6672081
780,390.0,4.0,0.03951699,0.048633277,0.04827891,0.52153814,1.6673723
781,390.5,4.0,0.03949708,0.04861039,0.048258107,0.5216172,1.6675363
782,391.0,4.0,0.039477024,0.0485875,0.048237246,0.5216961,1.6677002
783,391.5,4.0,0.039457235,0.048564762,0.048216384,0.52177495,1.6678636
784,392.0,4.0,0.039437447,0.04854217,0.0481957,0.52185357,1.6680268
785,392.5,4.0,0.03941751,0.048519522,0.04817502,0.5219322,1.6681905
786,393.0,4.0,0.03939772,0.048496783,0.048154335,0.52201074,1.668353
787,393.5,4.0,0.039377693,0.048474252,0.048133772,0.52208894,1.6685162
788,394.0,4.0,0.039357875,0.048451662,0.048113327,0.5221675,1.6686786
789,394.5,4.0,0.039338145,0.04842937,0.048092704,0.5222455,1.668841
790,395.0,4.0,0.03931803,0.04840687,0.04807238,0.52232367,1.6690034
791,395.5,4.0,0.03929824,0.04838434,0.048051935,0.5224016,1.6691651
792,396.0,4.0,0.03927851,0.048362255,0.04803179,0.5224795,1.6693274
793,396.5,4.0,0.039258752,0.048339933,0.048011225,0.5225573,1.6694885
794,397.0,4.0,0.039238665,0.04831779,0.0479909,0.522635,1.6696501
795,397.5,4.0,0.039219026,0.048295498,0.047970634,0.5227126,1.6698115
796,398.0,4.0,0.039199177,0.048273444,0.047950547,0.5227902,1.6699728
797,398.5,4.0,0.039179537,0.048251152,0.04793028,0.5228676,1.6701337
798,399.0,4.0,0.03915963,0.0482291,0.047910254,0.52294505,1.6702942
799,399.5,4.0,0.03913993,0.048207164,0.047890168,0.5230222,1.6704547
800,400.0,4.0,0.03912008,0.04818508,0.04787008,0.5230992,1.6706148
801,400.5,4.0,0.039100382,0.048163116,0.047850173,0.5231763,1.6707748
802,401.0,4.0,0.039080653,0.04814136,0.047830146,0.52325326,1.6709346
803,401.5,4.0,0.039061073,0.048119217,0.04781,0.52333003,1.6710944
804,402.0,4.0,0.039041344,0.048097283,0.047789913,0.52340674,1.6712536
805,402.5,4.0,0.039021526,0.048075616,0.047770243,0.52348346,1.6714131
806,403.0,4.0,0.039001886,0.048053533,0.047750276,0.5235601,1.671572
807,403.5,4.0,0.038982276,0.048031777,0.047730487,0.52363646,1.6717309
808,404.0,4.0,0.038962577,0.04801008,0.047710698,0.5237129,1.6718893
809,404.5,4.0,0.038942907,0.047988236,0.04769085,0.5237892,1.6720476
810,405.0,4.0,0.038923208,0.04796657,0.04767124,0.5238652,1.6722057
811,405.5,4.0,0.038903568,0.047944725,0.047651332,0.52394146,1.6723636
812,406.0,4.0,0.0388839,0.04792297,0.047631662,0.52401745,1.6725215
813,406.5,4.0,0.03886432,0.047901183,0.047612112,0.5240934,1.6726791
814,407.0,4.0,0.03884462,0.047879696,0.047592502,0.52416915,1.6728363
815,407.5,4.0,0.03882507,0.04785803,0.047572892,0.5242448,1.6729932
816,408.0,4.0,0.03880537,0.047836274,0.047553163,0.52432036,1.6731501
817,408.5,4.0,0.03878585,0.047814548,0.047533613,0.524396,1.6733068
818,409.0,4.0,0.03876621,0.04779294,0.047514062,0.5244713,1.6734629
819,409.5,4.0,0.038746778,0.047771335,0.04749463,0.52454656,1.673619
820,410.0,4.0,0.03872708,0.047749758,0.04747508,0.52462184,1.6737754
821,410.5,4.0,0.038707677,0.04772824,0.04745553,0.52469677,1.6739312
822,411.0,4.0,0.038688216,0.047706485,0.04743616,0.524772,1.6740865
823,411.5,4.0,0.038668666,0.047684878,0.047416728,0.5248469,1.6742418
824,412.0,4.0,0.038649026,0.04766339,0.047397118,0.5249216,1.674397
825,412.5,4.0,0.038629625,0.047641873,0.047377747,0.52499646,1.6745511
826,413.0,4.0,0.038610045,0.047620267,0.047358256,0.525071,1.6747057
827,413.5,4.0,0.038590644,0.04759863,0.047339063,0.52514553,1.6748604
828,414.0,4.0,0.038571212,0.047576964,0.04731975,0.52522,1.6750145
829,414.5,4.0,0.03855181,0.047555387,0.04730032,0.5252943,1.6751683
830,415.0,4.0,0.03853241,0.04753387,0.04728101,0.5253685,1.6753217
831,415.5,4.0,0.03851277,0.047512114,0.047261637,0.52544254,1.6754749
832,416.0,4.0,0.038493488,0.047490448,0.047242444,0.5255166,1.6756281
833,416.5,4.0,0.038474087,0.04746896,0.047223072,0.52559036,1.6757807
834,417.0,4.0,0.038454805,0.047447234,0.04720388,0.52566415,1.6759335
835,417.5,4.0,0.038435344,0.047425568,0.04718439,0.525738,1.676086
836,418.0,4.0,0.038416002,0.04740411,0.047165256,0.52581155,1.6762377
837,418.5,4.0,0.03839663,0.047382504,0.047146063,0.5258851,1.6763897
838,419.0,4.0,0.03837729,0.047360778,0.04712675,0.5259585,1.6765411
839,419.5,4.0,0.038357947,0.04733914,0.04710756,0.52603173,1.6766927
840,420.0,4.0,0.038338725,0.047317445,0.047088306,0.52610475,1.6768433
841,420.5,4.0,0.038319264,0.04729578,0.047069173,0.5261777,1.6769941
842,421.0,4.0,0.038299922,0.047274143,0.04704992,0.5262507,1.6771445
843,421.5,4.0,0.03828076,0.047252417,0.047030848,0.52632356,1.6772949
844,422.0,4.0,0.038261477,0.0472306,0.047011655,0.52639616,1.6774446
845,422.5,4.0,0.038242254,0.047208905,0.04699252,0.5264689,1.6775944
846,423.0,4.0,0.038222972,0.04718718,0.04697339,0.52654123,1.6777436
847,423.5,4.0,0.03820375,0.047165334,0.046954136,0.52661365,1.677893
848,424.0,4.0,0.038184408,0.04714355,0.046934884,0.52668583,1.6780417
849,424.5,4.0,0.038165424,0.047121823,0.04691587,0.5267579,1.67819
850,425.0,4.0,0.03814632,0.047099948,0.046896677,0.5268301,1.6783379
851,425.5,4.0,0.03812698,0.047078073,0.046877544,0.5269019,1.6784861
852,426.0,4.0,0.038107935,0.04705617,0.04685841,0.5269737,1.6786338
853,426.5,4.0,0.038088743,0.047034413,0.04683928,0.5270453,1.6787812
854,427.0,4.0,0.03806958,0.0470123,0.046820085,0.5271169,1.678928
855,427.5,4.0,0.038050417,0.046990484,0.04680131,0.5271882,1.6790749
856,428.0,4.0,0.038031373,0.04696855,0.04678194,0.5272593,1.6792213
857,428.5,4.0,0.03801227,0.046946675,0.046762925,0.5273305,1.6793673
858,429.0,4.0,0.037993167,0.04692471,0.04674379,0.52740145,1.6795133
859,429.5,4.0,0.037974242,0.046902537,0.04672454,0.5274724,1.6796585
860,430.0,4.0,0.03795508,0.046880484,0.046705466,0.5275432,1.679804
861,430.5,4.0,0.037936036,0.04685849,0.046686392,0.5276138,1.6799487
862,431.0,4.0,0.03791708,0.046836346,0.04666714,0.5276842,1.6800934
863,431.5,4.0,0.037898097,0.046814114,0.046648126,0.5277544,1.6802374
864,432.0,4.0,0.037879054,0.04679203,0.046629053,0.5278249,1.6803815
865,432.5,4.0,0.03785989,0.046769887,0.04660986,0.52789485,1.6805251
866,433.0,4.0,0.037840966,0.046747774,0.046590727,0.52796483,1.6806684
867,433.5,4.0,0.03782213,0.046725363,0.046571594,0.5280345,1.6808113
868,434.0,4.0,0.037803087,0.0467031,0.04655246,0.52810425,1.6809539
869,434.5,4.0,0.037784223,0.046680987,0.046533328,0.52817374,1.681096
870,435.0,4.0,0.037765417,0.046658546,0.046514254,0.52824306,1.6812377
871,435.5,4.0,0.037746433,0.046636343,0.04649506,0.5283124,1.6813794
872,436.0,4.0,0.03772748,0.04661393,0.04647593,0.5283814,1.6815207
873,436.5,4.0,0.037708674,0.04659164,0.046456795,0.5284504,1.6816617
874,437.0,4.0,0.03768981,0.04656905,0.04643778,0.5285192,1.6818024
875,437.5,4.0,0.037671033,0.046546668,0.04641841,0.5285878,1.6819425
876,438.0,4.0,0.037652228,0.046524167,0.046399396,0.5286563,1.6820822
877,438.5,4.0,0.037633244,0.046501607,0.046380263,0.52872455,1.6822218
878,439.0,4.0,0.03761444,0.046479017,0.04636095,0.52879274,1.6823608
879,439.5,4.0,0.037595782,0.046456426,0.046341937,0.52886075,1.6825002
880,440.0,4.0,0.037576858,0.046433806,0.046322744,0.52892864,1.6826379
881,440.5,4.0,0.037558172,0.046411186,0.04630361,0.52899647,1.6827763
882,441.0,4.0,0.037539396,0.046388507,0.04628442,0.5290639,1.682914
883,441.5,4.0,0.03752059,0.046365738,0.046265285,0.52913123,1.6830515
884,442.0,4.0,0.037501786,0.04634303,0.046245974,0.5291984,1.683188
885,442.5,4.0,0.03748313,0.04632023,0.04622684,0.5292655,1.6833247
886,443.0,4.0,0.037464503,0.04629737,0.04620759,0.5293324,1.683461
887,443.5,4.0,0.037445758,0.046274662,0.046188455,0.52939904,1.6835967
888,444.0,4.0,0.0374271,0.046251774,0.046169203,0.5294656,1.6837319
889,444.5,4.0,0.037408534,0.046228796,0.04615007,0.529532,1.6838672
890,445.0,4.0,0.03738976,0.046205908,0.0461307,0.52959824,1.6840018
891,445.5,4.0,0.037371133,0.04618293,0.046111505,0.5296643,1.6841365
892,446.0,4.0,0.037352476,0.046159744,0.046092134,0.5297301,1.68427
893,446.5,4.0,0.03733388,0.046136796,0.04607312,0.5297958,1.6844031
894,447.0,4.0,0.037315253,0.0461137,0.04605375,0.52986145,1.6845363
895,447.5,4.0,0.037296657,0.046090543,0.046034377,0.5299266,1.6846693
896,448.0,4.0,0.03727815,0.046067536,0.046015184,0.5299917,1.6848017
897,448.5,4.0,0.037259493,0.04604438,0.045995932,0.53005666,1.6849331
898,449.0,4.0,0.037241105,0.046020985,0.04597644,0.53012156,1.685065
899,449.5,4.0,0.03722233,0.04599771,0.04595731,0.5301861,1.6851964
900,450.0,4.0,0.037203882,0.045974493,0.045937877,0.5302504,1.6853265
901,450.5,4.0,0.037185464,0.04595107,0.045918863,0.53031474,1.6854566
902,451.0,4.0,0.037166838,0.045927763,0.045899253,0.53037864,1.6855863
903,451.5,4.0,0.03714845,0.04590437,0.045879822,0.5304426,1.6857157
904,452.0,4.0,0.037129913,0.045880884,0.04586051,0.5305062,1.685845
905,452.5,4.0,0.037111405,0.04585746,0.04584114,0.5305695,1.6859733
906,453.0,4.0,0.037093047,0.045834064,0.045821708,0.53063273,1.6861011
907,453.5,4.0,0.03707439,0.04581037,0.045802217,0.530696,1.6862291
908,454.0,4.0,0.037056062,0.045787007,0.045782965,0.5307586,1.686356
909,454.5,4.0,0.037037555,0.045763195,0.045763593,0.5308213,1.6864833
910,455.0,4.0,0.037019107,0.0457395,0.04574422,0.5308838,1.6866094
911,455.5,4.0,0.03700063,0.04571584,0.04572473,0.53094614,1.6867352
912,456.0,4.0,0.036982242,0.045692295,0.04570512,0.531008,1.6868609
913,456.5,4.0,0.036963824,0.045668483,0.04568575,0.5310699,1.6869861
914,457.0,4.0,0.036945496,0.04564464,0.045666438,0.5311315,1.6871102
915,457.5,4.0,0.036927048,0.04562083,0.045646768,0.53119284,1.6872348
916,458.0,4.0,0.03690866,0.045597196,0.045627397,0.531254,1.6873583
917,458.5,4.0,0.03689039,0.045573264,0.045607787,0.53131497,1.6874815
918,459.0,4.0,0.036872093,0.045549154,0.045588356,0.53137577,1.6876043
919,459.5,4.0,0.036853734,0.045525193,0.045568746,0.5314362,1.6877264
920,460.0,4.0,0.036835406,0.04550135,0.045549493,0.5314965,1.6878484
921,460.5,4.0,0.03681693,0.0454773,0.045529705,0.5315567,1.6879702
922,461.0,4.0,0.03679875,0.04545331,0.045510154,0.53161645,1.688091
923,461.5,4.0,0.03678033,0.04542926,0.045490485,0.5316761,1.6882111
924,462.0,4.0,0.036762033,0.04540518,0.045470994,0.53173554,1.6883315
925,462.5,4.0,0.036743823,0.04538107,0.045451384,0.5317947,1.6884508
926,463.0,4.0,0.036725435,0.04535693,0.045431893,0.5318537,1.6885699
927,463.5,4.0,0.036707137,0.04533261,0.045412105,0.53191245,1.6886884
928,464.0,4.0,0.036688898,0.04530847,0.045392614,0.5319709,1.6888067
929,464.5,4.0,0.03667063,0.04528418,0.045372825,0.5320291,1.6889242
930,465.0,4.0,0.03665227,0.045259744,0.045353096,0.5320872,1.689041
931,465.5,4.0,0.03663409,0.045235485,0.045333546,0.532145,1.6891577
932,466.0,4.0,0.036615703,0.045211285,0.045313936,0.5322026,1.6892741
933,466.5,4.0,0.036597405,0.045186758,0.045294326,0.5322598,1.6893896
934,467.0,4.0,0.036579195,0.04516235,0.045274537,0.5323169,1.689505
935,467.5,4.0,0.036560927,0.045137912,0.04525463,0.5323738,1.6896195
936,468.0,4.0,0.036542777,0.045113504,0.04523502,0.5324304,1.689734
937,468.5,4.0,0.036524627,0.045088917,0.04521535,0.53248674,1.6898477
938,469.0,4.0,0.03650642,0.04506433,0.0451955,0.5325428,1.6899607
939,469.5,4.0,0.03648806,0.045039684,0.045175772,0.5325988,1.6900738
940,470.0,4.0,0.03646976,0.045015216,0.045156162,0.5326542,1.6901857
941,470.5,4.0,0.03645161,0.0449906,0.045136135,0.5327096,1.6902976
942,471.0,4.0,0.036433432,0.04496607,0.045116346,0.5327648,1.690409
943,471.5,4.0,0.036415134,0.044941306,0.045096617,0.5328196,1.6905196
944,472.0,4.0,0.036396895,0.04491666,0.04507677,0.5328743,1.6906296
945,472.5,4.0,0.036378775,0.044891924,0.04505692,0.53292847,1.6907396
946,473.0,4.0,0.036360536,0.0448671,0.045037013,0.5329827,1.6908485
947,473.5,4.0,0.036342267,0.044842243,0.045017105,0.5330365,1.6909571
948,474.0,4.0,0.036324117,0.044817448,0.044997316,0.53309005,1.6910653
949,474.5,4.0,0.03630588,0.0447928,0.044977408,0.53314346,1.6911727
950,475.0,4.0,0.03628773,0.044767916,0.0449575,0.53319633,1.6912801
951,475.5,4.0,0.03626964,0.04474306,0.04493771,0.5332492,1.6913866
952,476.0,4.0,0.03625152,0.044717968,0.044917744,0.53330165,1.6914923
953,476.5,4.0,0.03623319,0.0446932,0.044897716,0.53335387,1.6915985
954,477.0,4.0,0.03621498,0.04466805,0.044878047,0.5334058,1.6917034
955,477.5,4.0,0.0361968,0.044643253,0.04485802,0.53345764,1.6918076
956,478.0,4.0,0.036178622,0.044618398,0.044837873,0.533509,1.6919119
957,478.5,4.0,0.036160383,0.044593245,0.044818085,0.53356016,1.6920153
958,479.0,4.0,0.036142234,0.04456821,0.044797998,0.5336111,1.6921182
959,479.5,4.0,0.036123995,0.044543087,0.04477803,0.53366166,1.6922206
960,480.0,4.0,0.036105815,0.044518113,0.044758122,0.533712,1.6923231
961,480.5,4.0,0.036087636,0.04449293,0.044738036,0.5337622,1.6924243
962,481.0,4.0,0.036069307,0.044467777,0.04471801,0.5338121,1.692525
963,481.5,4.0,0.036051128,0.044442803,0.04469804,0.5338615,1.6926256
964,482.0,4.0,0.03603292,0.04441753,0.044677835,0.5339108,1.6927252
965,482.5,4.0,0.03601474,0.044392496,0.04465775,0.5339598,1.6928241
966,483.0,4.0,0.03599674,0.044367194,0.04463784,0.5340085,1.692923
967,483.5,4.0,0.03597835,0.04434204,0.044617694,0.53405696,1.6930212
968,484.0,4.0,0.03596026,0.044316858,0.044597548,0.53410506,1.6931189
969,484.5,4.0,0.035941962,0.044291586,0.04457758,0.53415287,1.6932158
970,485.0,4.0,0.035923783,0.044266313,0.044557553,0.5342005,1.6933125
971,485.5,4.0,0.035905484,0.0442411,0.044537287,0.53424776,1.6934087
972,486.0,4.0,0.035887394,0.04421583,0.04451726,0.5342947,1.693504
973,486.5,4.0,0.035869066,0.044190377,0.044497054,0.53434145,1.6935984
974,487.0,4.0,0.035850886,0.044165134,0.044476848,0.53438795,1.693693
975,487.5,4.0,0.035832826,0.04413992,0.0444567,0.5344341,1.6937872
976,488.0,4.0,0.035814468,0.04411438,0.044436555,0.53448,1.6938804
977,488.5,4.0,0.03579617,0.04408911,0.04441635,0.5345255,1.693973
978,489.0,4.0,0.0357779,0.044063747,0.044396143,0.5345708,1.6940656
979,489.5,4.0,0.03575969,0.044038326,0.044376116,0.53461576,1.694157
980,490.0,4.0,0.03574151,0.044012874,0.04435573,0.5346606,1.6942483
981,490.5,4.0,0.035723243,0.043987572,0.044335585,0.5347049,1.6943393
982,491.0,4.0,0.035704944,0.04396221,0.04431532,0.534749,1.6944292
983,491.5,4.0,0.035686735,0.04393679,0.044295173,0.5347928,1.6945187
984,492.0,4.0,0.035668436,0.04391125,0.044275027,0.5348363,1.6946076
985,492.5,4.0,0.035650168,0.043885857,0.04425488,0.53487957,1.6946961
986,493.0,4.0,0.03563196,0.043860525,0.044234496,0.5349225,1.6947837
987,493.5,4.0,0.03561357,0.043834955,0.04421429,0.53496504,1.6948713
988,494.0,4.0,0.03559536,0.043809563,0.044193905,0.5350074,1.6949581
989,494.5,4.0,0.035577092,0.043784082,0.04417364,0.5350495,1.6950444
990,495.0,4.0,0.035558734,0.043758452,0.044153374,0.5350913,1.6951302
991,495.5,4.0,0.035540435,0.04373306,0.044133168,0.5351327,1.6952152
992,496.0,4.0,0.035522167,0.04370746,0.04411296,0.53517383,1.6952996
993,496.5,4.0,0.03550381,0.0436821,0.044092517,0.5352148,1.6953837
994,497.0,4.0,0.03548551,0.043656588,0.044072133,0.5352553,1.6954674
995,497.5,4.0,0.035467032,0.043631136,0.044051986,0.53529567,1.6955503
996,498.0,4.0,0.035448793,0.043605536,0.0440316,0.53533566,1.6956327
997,498.5,4.0,0.035430286,0.043580085,0.044011157,0.53537524,1.6957146
998,499.0,4.0,0.035411958,0.043554634,0.04399101,0.5354145,1.6957961
999,499.5,4.0,0.03539369,0.043529063,0.043970745,0.5354537,1.6958767
1000,500.0,4.0,0.03537533,0.043503523,0.0439503,0.5354924,1.6959567
1001,500.5,4.0,0.035357032,0.043477982,0.043930095,0.5355309,1.6960369
1002,501.0,4.0,0.035338584,0.04345259,0.04390977,0.53556913,1.696116
1003,501.5,4.0,0.035320196,0.04342702,0.043889266,0.5356069,1.6961948
1004,502.0,4.0,0.035301838,0.0434016,0.043868702,0.5356445,1.6962731
1005,502.5,4.0,0.03528336,0.043376,0.043848615,0.53568184,1.6963505
1006,503.0,4.0,0.035265032,0.043350518,0.04382823,0.53571886,1.6964275
1007,503.5,4.0,0.035246495,0.043325037,0.043807726,0.53575563,1.696504
1008,504.0,4.0,0.035228107,0.043299496,0.04378746,0.5357918,1.6965798
1009,504.5,4.0,0.03520969,0.043274015,0.043767314,0.53582793,1.6966553
1010,505.0,4.0,0.0351913,0.043248504,0.04374675,0.5358637,1.6967307
1011,505.5,4.0,0.035172943,0.043222994,0.043726366,0.53589916,1.6968049
1012,506.0,4.0,0.035154436,0.043197453,0.04370604,0.53593445,1.6968783
1013,506.5,4.0,0.03513584,0.04317215,0.043685656,0.53596926,1.6969515
1014,507.0,4.0,0.03511742,0.04314667,0.04366521,0.5360039,1.6970245
1015,507.5,4.0,0.035099003,0.04312125,0.043644827,0.5360381,1.6970965
1016,508.0,4.0,0.035080347,0.043095767,0.04362456,0.536072,1.6971682
1017,508.5,4.0,0.03506196,0.043070108,0.043604057,0.5361059,1.6972395
1018,509.0,4.0,0.035043363,0.043044716,0.04358391,0.5361393,1.6973097
1019,509.5,4.0,0.035024706,0.043019265,0.043563467,0.5361724,1.6973801
1020,510.0,4.0,0.0350062,0.042993993,0.043542903,0.5362051,1.69745
1021,510.5,4.0,0.03498772,0.0429686,0.0435224,0.5362378,1.6975187
1022,511.0,4.0,0.034969095,0.04294315,0.043502133,0.5362698,1.6975871
1023,511.5,4.0,0.034950558,0.0429177,0.043481868,0.5363019,1.6976552
1024,512.0,4.0,0.03493196,0.042892367,0.043461423,0.5363334,1.6977227
1025,512.5,4.0,0.034913424,0.042866945,0.0434411,0.5363647,1.6977895
1026,513.0,4.0,0.034894887,0.042841643,0.043420713,0.53639567,1.6978562
1027,513.5,4.0,0.03487644,0.04281634,0.04340021,0.5364265,1.6979221
1028,514.0,4.0,0.034857605,0.04279104,0.043379825,0.53645706,1.6979878
1029,514.5,4.0,0.034839127,0.042765528,0.04335944,0.53648716,1.6980525
1030,515.0,4.0,0.03482044,0.042740405,0.043338995,0.536517,1.6981168
1031,515.5,4.0,0.034801815,0.04271522,0.04331867,0.5365466,1.6981808
1032,516.0,4.0,0.034783337,0.04268989,0.043298285,0.53657585,1.6982446
1033,516.5,4.0,0.03476456,0.042664647,0.04327802,0.53660494,1.6983073
1034,517.0,4.0,0.034745965,0.042639434,0.043257695,0.5366336,1.6983696
1035,517.5,4.0,0.03472725,0.04261419,0.04323737,0.5366619,1.6984315
1036,518.0,4.0,0.034708682,0.04258898,0.043216866,0.53669024,1.6984926
1037,518.5,4.0,0.034689967,0.042563945,0.04319648,0.536718,1.6985537
1038,519.0,4.0,0.03467131,0.042538553,0.043176156,0.53674555,1.6986142
1039,519.5,4.0,0.034652624,0.04251349,0.04315583,0.53677297,1.6986743
1040,520.0,4.0,0.03463394,0.042488337,0.043135446,0.5367999,1.698734
1041,520.5,4.0,0.034615252,0.042463183,0.04311506,0.53682655,1.698793
1042,521.0,4.0,0.034596596,0.04243821,0.043094855,0.53685296,1.6988512
1043,521.5,4.0,0.03457785,0.042413116,0.04307435,0.5368792,1.6989094
1044,522.0,4.0,0.034559164,0.04238808,0.043054145,0.5369051,1.6989666
1045,522.5,4.0,0.03454039,0.042363167,0.0430337,0.53693074,1.6990234
1046,523.0,4.0,0.034521643,0.042338133,0.043013494,0.536956,1.6990801
1047,523.5,4.0,0.034502897,0.042313218,0.04299317,0.53698117,1.6991365
1048,524.0,4.0,0.034484033,0.042288184,0.042972844,0.53700596,1.699192
