,t,Q,T
3305,210.0,5.0,51.0
3307,211.0,5.0,52.0
3309,212.0,5.0,52.0
3311,213.0,5.0,52.0
3313,214.0,5.0,52.0
3315,215.0,5.0,52.0
3317,216.0,5.0,52.0
3319,217.0,5.0,52.0
3321,218.0,5.0,52.0
3323,219.0,5.0,52.0
3325,220.0,5.0,52.0
3327,221.0,5.0,52.0
3329,222.0,5.0,52.0
3331,223.0,5.0,52.0
3333,224.0,5.0,52.0
3335,225.0,5.0,52.0
3337,226.0,5.0,52.0
3339,227.0,5.0,53.0
3341,228.0,5.0,53.0
3343,229.0,5.0,53.0
3345,230.0,5.0,53.0
3347,231.0,5.0,53.0
3349,232.0,5.0,53.0
3351,233.0,5.0,54.0
3353,234.0,5.0,53.0
3355,235.0,5.0,53.0
3357,236.0,5.0,53.0
3359,237.0,5.0,54.0
3361,238.0,5.0,53.0
3363,239.0,5.0,54.0
3365,240.0,5.0,54.0
3367,241.0,5.0,54.0
3369,242.0,5.0,54.0
3371,243.0,5.0,54.0
3373,244.0,5.0,54.0
3375,245.0,5.0,54.0
3377,246.0,5.0,55.0
3379,247.0,5.0,54.0
3381,248.0,5.0,54.0
3383,249.0,5.0,54.0
3385,250.0,5.0,54.0
3387,251.0,5.0,54.0
3389,252.0,5.0,54.0
3391,253.0,5.0,55.0
3393,254.0,5.0,55.0
3395,255.0,5.0,55.0
3397,256.0,5.0,55.0
3399,257.0,5.0,55.0
3401,258.0,5.0,55.0
3403,259.0,5.0,55.0
3405,260.0,5.0,56.0
3407,261.0,5.0,55.0
3409,262.0,5.0,55.0
3411,263.0,5.0,55.0
3413,264.0,5.0,55.0
3415,265.0,5.0,56.0
3417,266.0,5.0,55.0
3419,267.0,5.0,56.0
3421,268.0,5.0,55.0
3423,269.0,5.0,56.0
3425,270.0,5.0,56.0
3427,271.0,5.0,56.0
3429,272.0,5.0,56.0
3431,273.0,5.0,56.0
3433,274.0,5.0,56.0
3435,275.0,5.0,56.0
3437,276.0,5.0,56.0
3439,277.0,5.0,56.0
3441,278.0,5.0,56.0
3443,279.0,5.0,57.0
3445,280.0,5.0,57.0
3447,281.0,5.0,57.0
3449,282.0,5.0,57.0
3451,283.0,5.0,57.0
3453,284.0,5.0,57.0
3455,285.0,5.0,57.0
3457,286.0,5.0,57.0
3459,287.0,5.0,57.0
3461,288.0,5.0,57.0
3463,289.0,5.0,57.0
3465,290.0,5.0,57.0
3467,291.0,5.0,57.0
3469,292.0,5.0,57.0
3471,293.0,5.0,57.0
3473,294.0,5.0,57.0
3475,295.0,5.0,58.0
3477,296.0,5.0,58.0
3479,297.0,5.0,57.0
3481,298.0,5.0,58.0
3483,299.0,5.0,58.0
3485,300.0,5.0,58.0
3487,301.0,5.0,58.0
3489,302.0,5.0,58.0
3491,303.0,5.0,59.0
3493,304.0,5.0,58.0
3495,305.0,5.0,58.0
3497,306.0,5.0,59.0
3499,307.0,5.0,59.0
3501,308.0,5.0,58.0
3503,309.0,5.0,59.0
3505,310.0,5.0,59.0
3507,311.0,5.0,59.0
3509,312.0,5.0,59.0
3511,313.0,5.0,59.0
3513,314.0,5.0,59.0
3515,315.0,5.0,59.0
3517,316.0,5.0,59.0
3519,317.0,5.0,59.0
3521,318.0,5.0,59.0
3523,319.0,5.0,59.0
3525,320.0,5.0,59.0
3527,321.0,5.0,60.0
3529,322.0,5.0,60.0
3531,323.0,5.0,59.0
3533,324.0,5.0,60.0
3535,325.0,5.0,60.0
3537,326.0,5.0,60.0
3539,327.0,5.0,60.0
3541,328.0,5.0,60.0
3543,329.0,5.0,60.0
3545,330.0,5.0,60.0
3547,331.0,5.0,60.0
3549,332.0,5.0,60.0
3551,333.0,5.0,60.0
3553,334.0,5.0,60.0
3555,335.0,5.0,60.0
3557,336.0,5.0,60.0
3559,337.0,5.0,60.0
3561,338.0,5.0,61.0
3563,339.0,5.0,61.0
3565,340.0,5.0,61.0
3567,341.0,5.0,61.0
3569,342.0,5.0,61.0
3571,343.0,5.0,61.0
3573,344.0,5.0,61.0
3575,345.0,5.0,61.0
3577,346.0,5.0,61.0
3579,347.0,5.0,61.0
3581,348.0,5.0,61.0
3583,349.0,5.0,61.0
3585,350.0,5.0,61.0
3587,351.0,5.0,61.0
3589,352.0,5.0,61.0
3591,353.0,5.0,61.0
3593,354.0,5.0,61.0
3595,355.0,5.0,61.0
3597,356.0,5.0,62.0
3599,357.0,5.0,62.0
3601,358.0,5.0,62.0
3603,359.0,5.0,62.0
3605,360.0,5.0,62.0
