,t,TG,DG,MG,G,ME,T
353,176.5,0.042784767531652376,0.052300239451286534,0.04768864059255622,0.5167401774245046,1.6571037599099128,54.9510800277801
354,177.0,0.042687708315276546,0.052187245852121665,0.047589460912180734,0.5170494099204208,1.6577201044377454,55.004652868268984
355,177.5,0.042591532591242744,0.05207522998529074,0.047491008349336415,0.5173560540741299,1.658331115906353,55.05819195448676
356,178.0,0.042496228254344376,0.051964177827191586,0.04739327205755777,0.517660146860906,1.658936869525025,55.11169730541783
357,178.5,0.042401783245104796,0.05185407552646584,0.04729624078155796,0.5179617254468711,1.659537440430195,55.1651689353005
358,179.0,0.0423081855573286,0.05174490935730478,0.04719990293453913,0.5182608271508272,1.6601329036788646,55.21860685362697
359,179.5,0.042215423485090206,0.051636665638613556,0.047104248563350784,0.5185574873129452,1.6607233317041505,55.2720110770086
360,180.0,0.042123485311287956,0.05152933091967298,0.04700926684745932,0.5188517419215795,1.66130879737933,55.325381614937584
361,180.5,0.04203235941879368,0.051422891871471206,0.0469149470033259,0.5191436267064089,1.6618893729973496,55.37871847453307
362,181.0,0.041942034385556645,0.051317335263067206,0.046821279051762844,0.5194331762996129,1.6624651292654318,55.43202166528727
363,181.5,0.041852498927164944,0.051212648029606185,0.04672825333784767,0.5197204247053808,1.663036135821444,55.48529119669239
